state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,2025-05-30,Micrograms/cubic meter (LC),No Events,1,100.0,Y,11.2,11.2,0,55.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2024,2025-05-30,Micrograms/cubic meter (LC),No Events,1,100.0,Y,11.2,11.2,0,55.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2024,2025-05-30,Micrograms/cubic meter (LC),No Events,1,100.0,Y,11.2,11.2,0,55.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,2025-05-31,Micrograms/cubic meter (LC),No Events,1,100.0,Y,12.8,12.8,0,58.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2006,2025-05-31,Micrograms/cubic meter (LC),No Events,1,100.0,Y,12.8,12.8,0,58.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2012,2025-05-31,Micrograms/cubic meter (LC),No Events,1,100.0,Y,12.8,12.8,0,58.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2012,2025-05-31,Micrograms/cubic meter (LC),No Events,1,100.0,Y,12.8,12.8,0,58.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 1997,2025-05-31,Micrograms/cubic meter (LC),No Events,1,100.0,Y,12.8,12.8,0,58.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,2025-05-31,Micrograms/cubic meter (LC),No Events,1,100.0,Y,12.8,12.8,0,58.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2024,2025-05-31,Micrograms/cubic meter (LC),No Events,1,100.0,Y,12.8,12.8,0,58.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2024,2025-05-31,Micrograms/cubic meter (LC),No Events,1,100.0,Y,12.8,12.8,0,58.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,2025-06-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,8.2,8.2,0,46.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2006,2025-06-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,8.2,8.2,0,46.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2012,2025-06-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,8.2,8.2,0,46.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2012,2025-06-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,8.2,8.2,0,46.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 1997,2025-06-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,8.2,8.2,0,46.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,2025-06-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,8.2,8.2,0,46.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2024,2025-06-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,8.2,8.2,0,46.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2024,2025-06-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,8.2,8.2,0,46.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,2025-06-02,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.6,6.6,0,37.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2006,2025-06-02,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.6,6.6,0,37.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2012,2025-06-02,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.6,6.6,0,37.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2012,2025-06-02,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.6,6.6,0,37.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 1997,2025-06-02,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.6,6.6,0,37.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,2025-06-02,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.6,6.6,0,37.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2024,2025-06-02,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.6,6.6,0,37.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2024,2025-06-02,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.6,6.6,0,37.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,2025-06-03,Micrograms/cubic meter (LC),No Events,1,100.0,Y,10.8,10.8,0,54.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2006,2025-06-03,Micrograms/cubic meter (LC),No Events,1,100.0,Y,10.8,10.8,0,54.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2012,2025-06-03,Micrograms/cubic meter (LC),No Events,1,100.0,Y,10.8,10.8,0,54.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2012,2025-06-03,Micrograms/cubic meter (LC),No Events,1,100.0,Y,10.8,10.8,0,54.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 1997,2025-06-03,Micrograms/cubic meter (LC),No Events,1,100.0,Y,10.8,10.8,0,54.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,2025-06-03,Micrograms/cubic meter (LC),No Events,1,100.0,Y,10.8,10.8,0,54.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2024,2025-06-03,Micrograms/cubic meter (LC),No Events,1,100.0,Y,10.8,10.8,0,54.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2024,2025-06-03,Micrograms/cubic meter (LC),No Events,1,100.0,Y,10.8,10.8,0,54.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,2025-06-04,Micrograms/cubic meter (LC),No Events,1,100.0,Y,9.9,9.9,0,52.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2006,2025-06-04,Micrograms/cubic meter (LC),No Events,1,100.0,Y,9.9,9.9,0,52.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2012,2025-06-04,Micrograms/cubic meter (LC),No Events,1,100.0,Y,9.9,9.9,0,52.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2012,2025-06-04,Micrograms/cubic meter (LC),No Events,1,100.0,Y,9.9,9.9,0,52.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 1997,2025-06-04,Micrograms/cubic meter (LC),No Events,1,100.0,Y,9.9,9.9,0,52.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,2025-06-04,Micrograms/cubic meter (LC),No Events,1,100.0,Y,9.9,9.9,0,52.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2024,2025-06-04,Micrograms/cubic meter (LC),No Events,1,100.0,Y,9.9,9.9,0,52.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2024,2025-06-04,Micrograms/cubic meter (LC),No Events,1,100.0,Y,9.9,9.9,0,52.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,2025-06-05,Micrograms/cubic meter (LC),No Events,1,100.0,Y,9.4,9.4,0,52.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2006,2025-06-05,Micrograms/cubic meter (LC),No Events,1,100.0,Y,9.4,9.4,0,52.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2012,2025-06-05,Micrograms/cubic meter (LC),No Events,1,100.0,Y,9.4,9.4,0,52.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2012,2025-06-05,Micrograms/cubic meter (LC),No Events,1,100.0,Y,9.4,9.4,0,52.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 1997,2025-06-05,Micrograms/cubic meter (LC),No Events,1,100.0,Y,9.4,9.4,0,52.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,2025-06-05,Micrograms/cubic meter (LC),No Events,1,100.0,Y,9.4,9.4,0,52.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2024,2025-06-05,Micrograms/cubic meter (LC),No Events,1,100.0,Y,9.4,9.4,0,52.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2024,2025-06-05,Micrograms/cubic meter (LC),No Events,1,100.0,Y,9.4,9.4,0,52.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,2025-06-06,Micrograms/cubic meter (LC),No Events,1,100.0,Y,13.7,13.7,0,60.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2006,2025-06-06,Micrograms/cubic meter (LC),No Events,1,100.0,Y,13.7,13.7,0,60.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2012,2025-06-06,Micrograms/cubic meter (LC),No Events,1,100.0,Y,13.7,13.7,0,60.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2012,2025-06-06,Micrograms/cubic meter (LC),No Events,1,100.0,Y,13.7,13.7,0,60.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 1997,2025-06-06,Micrograms/cubic meter (LC),No Events,1,100.0,Y,13.7,13.7,0,60.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,2025-06-06,Micrograms/cubic meter (LC),No Events,1,100.0,Y,13.7,13.7,0,60.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
06,065,8005,88101,1,33.99636,-117.4924,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2024,2025-06-06,Micrograms/cubic meter (LC),No Events,1,100.0,Y,13.7,13.7,0,60.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Mira Loma (Van Buren),5130 POINSETTIA PLACE,California,Riverside,Mira Loma,40140,"Riverside-San Bernardino-Ontario, CA",2025-09-16
